SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,955 Ventura Ave,Livermore,CA,94551,876000,3,2.0,Livermore,1080,6303,1956,4,811,,Active,September-10-2022 12:00 PM,September-10-2022 02:00 PM,https://www.redfin.com/CA/Livermore/955-Ventura-Ave-94551/home/1997811,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007135,N,Y,37.6812203,-121.7846088
MLS Listing,,Single Family Residential,8242 Juniper Ave,Newark,CA,94560,1149000,4,3.0,Central Newark,1400,5300,1955,4,821,,Active,,,https://www.redfin.com/CA/Newark/8242-Juniper-Ave-94560/home/1956554,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006789,N,Y,37.5251249,-122.047854
MLS Listing,,Single Family Residential,6624 Estates Dr,Oakland,CA,94611,1795000,4,2.5,Montclair,2090,5580,1977,4,859,,Active,,,https://www.redfin.com/CA/Piedmont/6624-Estates-Dr-94611/home/1483909,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007132,N,Y,37.8233806,-122.2115395
MLS Listing,,Condo/Co-op,162 Shaniko Cmn #66,Fremont,CA,94539,769000,3,2.0,Warm Springs,1150,9945,1987,4,669,350,Active,,,https://www.redfin.com/CA/Fremont/162-Shaniko-Cmn-94539/unit-66/home/1097785,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007131,N,Y,37.4881018,-121.926603
MLS Listing,,Condo/Co-op,7430 Oxford Cir #72,Dublin,CA,94568,828888,2,2.5,DUBLIN,1346,,1990,4,616,408,Active,,,https://www.redfin.com/CA/Dublin/7430-Oxford-Cir-94568/unit-72/home/1866413,MLSListings,ML81905836,N,Y,37.723909,-121.912288
MLS Listing,,Single Family Residential,1407 Hearst Ave,Berkeley,CA,94702,1750000,4,2.0,BERKELEY,1652,5000,1924,4,1059,,Active,,,https://www.redfin.com/CA/Berkeley/1407-Hearst-Ave-94702/home/1904044,MLSListings,ML81905436,N,Y,37.8718362,-122.2840326
MLS Listing,,Single Family Residential,4402 Sacramento Ave,Fremont,CA,94538,1090000,4,2.0,Sundale,1252,6001,1961,4,871,,Active,,,https://www.redfin.com/CA/Fremont/4402-Sacramento-Ave-94538/home/1055187,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007127,N,Y,37.5420991,-121.9891874
MLS Listing,,Single Family Residential,2402 26th Ave,Oakland,CA,94601,899000,4,3.0,Oakland,2675,4280,1908,4,336,,Active,,,https://www.redfin.com/CA/Oakland/2402-26th-Ave-94601/home/1702088,San Francisco MLS,422689554,N,Y,37.7884015,-122.225093
MLS Listing,,Single Family Residential,3241 Arkansas St,Oakland,CA,94602,799000,3,1.5,Lower Laurel,1440,7000,1937,5,555,,Active,,,https://www.redfin.com/CA/Oakland/3241-Arkansas-St-94602/home/1891475,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007121,N,Y,37.7940653,-122.2071728
MLS Listing,,Condo/Co-op,928 Franklin St #633,Oakland,CA,94607,499999,2,2.0,Chinatown,806,98093,1993,5,620,817,Active,,,https://www.redfin.com/CA/Oakland/928-Franklin-St-94607/unit-633/home/181044769,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007119,N,Y,37.8006854,-122.2713993
MLS Listing,,Single Family Residential,4732 Westwood Ave,Fremont,CA,94536,950000,3,2.0,Fremont,1407,5524,1953,5,675,,Active,,,https://www.redfin.com/CA/Fremont/4732-Westwood-Ave-94536/home/897106,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41004235,N,Y,37.545479,-122.0085096
MLS Listing,,Single Family Residential,3287 Edinburgh Dr,Livermore,CA,94551,1628000,4,3.0,Portola Glen,2714,8711,1994,5,600,,Active,,,https://www.redfin.com/CA/Livermore/3287-Edinburgh-Dr-94551/home/2046691,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007118,N,Y,37.6922066,-121.7610632
MLS Listing,,Multi-Family (2-4 Unit),1129 82Nd Ave,Oakland,CA,94621,549000,,,Oakland,2332,5830,1925,5,235,,Active,,,https://www.redfin.com/CA/Oakland/1129-82nd-Ave-94621/home/1821158,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007115,N,Y,37.7536384,-122.1833631
MLS Listing,,Single Family Residential,7087 Skyline Blvd,Oakland,CA,94611,1099888,3,3.0,Oakland,3677,7389,2014,5,299,,Active,,,https://www.redfin.com/CA/Oakland/7087-Skyline-Blvd-94611/home/22720575,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007111,N,Y,37.8430776,-122.1955125
MLS Listing,,Single Family Residential,2093 tunnel Rd,Oakland,CA,94611,2249888,4,3.5,Claremont Hills,3759,12698,1993,5,599,,Active,October-1-2022 01:00 PM,October-1-2022 04:00 PM,https://www.redfin.com/CA/Oakland/2093-Tunnel-Rd-94611/home/679808,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007108,N,Y,37.8595303,-122.2204276
MLS Listing,,Condo/Co-op,33971 Milton St,Fremont,CA,94555,650000,2,2.0,Fremont,985,63339,1986,5,660,349,Active,,,https://www.redfin.com/CA/Fremont/33971-Milton-St-94555/home/181371198,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007101,N,Y,37.5789937,-122.0430645
MLS Listing,,Single Family Residential,7860 Shady Creek Rd,Dublin,CA,94568,1629000,4,2.5,Willow Creek,2040,8245,1988,5,799,,Active,,,https://www.redfin.com/CA/Dublin/7860-Shady-Creek-Rd-94568/home/906845,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006954,N,Y,37.7269641,-121.9136873
MLS Listing,,Single Family Residential,3056 Badger Dr,Pleasanton,CA,94566,1248000,3,2.5,Shadow Cliffs,1619,3800,1989,5,771,50,Active,,,https://www.redfin.com/CA/Pleasanton/3056-Badger-Dr-94566/home/1200213,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007100,N,Y,37.667208,-121.8480104
MLS Listing,,Single Family Residential,2014 Oakland Ave,Piedmont,CA,94611,3300000,3,3.5,Central Piedmont,3074,5400,1905,5,1074,,Active,,,https://www.redfin.com/CA/Oakland/2014-Oakland-Ave-94611/home/1364651,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006624,N,Y,37.8263815,-122.2314203
MLS Listing,,Single Family Residential,50 Valley Vista Ct,Fremont,CA,94539,2650000,5,3.0,Mission,2679,16284,2000,5,989,175,Active,,,https://www.redfin.com/CA/Fremont/50-Valley-Vista-Ct-94539/home/1304954,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007090,N,Y,37.5241247,-121.9165323
MLS Listing,,Single Family Residential,2934 Worthing Cmn,Livermore,CA,94550,948000,4,3.5,Brighton,1955,1581,2016,5,485,108,Active,,,https://www.redfin.com/CA/Livermore/2934-Worthing-Cmn-94550/home/95473858,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007089,N,Y,37.6860805,-121.7616419
MLS Listing,,Single Family Residential,5625 Abington Ct,Newark,CA,94560,1498000,4,2.0,Rosemont,1829,10836,1963,5,819,,Active,,,https://www.redfin.com/CA/Newark/5625-Abington-Ct-94560/home/858739,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007083,N,Y,37.5519601,-122.0460336
MLS Listing,,Condo/Co-op,988 Franklin St #308,Oakland,CA,94607,538000,2,2.0,China Town,860,98093,1993,5,626,817,Active,,,https://www.redfin.com/CA/Oakland/988-Franklin-St-94607/unit-308/home/524724,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007079,N,Y,37.8009283,-122.2714057
MLS Listing,,Townhouse,228 Garden Cmn,Livermore,CA,94551,729000,2,2.5,Garden Common,1337,1196,1986,5,545,390,Active,,,https://www.redfin.com/CA/Livermore/228-Garden-Cmn-94551/home/927968,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007075,N,Y,37.6876518,-121.800107
MLS Listing,,Single Family Residential,1514 Santa Clara Ave,Alameda,CA,94501,795000,3,1.5,Alameda,1372,3400,1928,5,579,,Active,September-11-2022 02:00 PM,September-11-2022 04:00 PM,https://www.redfin.com/CA/Alameda/1514-Santa-Clara-Ave-94501/home/1535890,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007076,N,Y,37.7726253,-122.2601823
MLS Listing,,Single Family Residential,178 Barber St,Livermore,CA,94550,1275000,4,3.0,Jensen Tract,2057,6743,1993,5,620,,Active,,,https://www.redfin.com/CA/Livermore/178-Barber-St-94550/home/896758,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007068,N,Y,37.68759,-121.7485985
MLS Listing,,Condo/Co-op,2550 Dana St Unit 6F,Berkeley,CA,94704,399000,1,1.0,Berkeley Central,700,10972,1962,5,570,620,Active,September-11-2022 02:00 PM,September-11-2022 05:00 PM,https://www.redfin.com/CA/Berkeley/2550-Dana-St-94704/unit-6F/home/17188022,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007065,N,Y,37.8632015,-122.2606697
MLS Listing,,Single Family Residential,18388 Lake Chabot Rd,Castro Valley,CA,94546,950000,3,2.0,Lake Chabot,1781,6100,1955,5,533,,Active,,,https://www.redfin.com/CA/Castro-Valley/18388-Lake-Chabot-Rd-94546/home/1846372,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007064,N,Y,37.7114954,-122.0949065
MLS Listing,,Single Family Residential,33024 Alicante Ter,Union City,CA,94587,879000,3,2.5,Union City,1212,61990,1997,5,725,165,Active,,,https://www.redfin.com/CA/Union-City/33024-Alicante-Ter-94587/home/1413425,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41004315,N,Y,37.6038571,-122.0303513
MLS Listing,,Condo/Co-op,24521 Diamond Ridge Dr,Hayward,CA,94544,629000,2,1.0,Hayward,1150,138271,1992,5,547,200,Active,,,https://www.redfin.com/CA/Hayward/24521-Diamond-Ridge-Dr-94544/home/181359579,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007061,N,Y,37.6572861,-122.090755
MLS Listing,,Single Family Residential,4898 Reinhardt Dr,Oakland,CA,94619,1075000,3,2.5,Redwood Heights,1426,6324,1967,5,754,,Active,,,https://www.redfin.com/CA/Oakland/4898-Reinhardt-Dr-94619/home/1957487,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007058,N,Y,37.7853065,-122.1799043
MLS Listing,,Single Family Residential,1072 Keeler Ave,Berkeley,CA,94708,1195000,2,1.0,Berkeley Hills,1170,8450,1949,5,1021,,Active,September-11-2022 02:00 PM,September-11-2022 04:30 PM,https://www.redfin.com/CA/Berkeley/1072-Keeler-Ave-94708/home/1044728,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007056,N,Y,37.8908781,-122.2600937
MLS Listing,,Single Family Residential,723 S K St,Livermore,CA,94550,1475000,4,3.0,Old South Side,2828,7500,1924,5,522,,Active,,,https://www.redfin.com/CA/Livermore/723-S-K-St-94550/home/1295196,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007050,N,Y,37.6760768,-121.7678515
MLS Listing,,Single Family Residential,993 Hoad St,San Leandro,CA,94579,849000,3,2.0,Washington Manor,1419,6175,1958,5,598,,Active,,,https://www.redfin.com/CA/San-Leandro/993-Hoad-St-94579/home/1884549,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007047,N,Y,37.6839423,-122.1445558
MLS Listing,,Single Family Residential,1128 Cedar St,Berkeley,CA,94702,1550000,2,2.0,N Berkeley,2120,5250,1925,5,731,,Active,,,https://www.redfin.com/CA/Berkeley/1128-Cedar-St-94702/home/1673172,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007043,N,Y,37.8752076,-122.2925689
MLS Listing,,Single Family Residential,96 Templar Pl,Oakland,CA,94618,1675000,3,3.0,Montclair,1884,7544,1961,5,889,,Active,September-10-2022 01:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Oakland/96-Templar-Pl-94618/home/613164,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005860,N,Y,37.8314555,-122.2227326
MLS Listing,,Single Family Residential,4086 Compton Ct,Livermore,CA,94550,949000,3,2.0,Jensen Tract,1346,7468,1961,5,705,,Active,,,https://www.redfin.com/CA/Livermore/4086-Compton-Ct-94550/home/907801,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006203,N,Y,37.6847455,-121.7472184
MLS Listing,,Single Family Residential,4747 El Centro Ave,Oakland,CA,94602,998000,4,2.0,Glenview,1837,4200,1947,5,543,,Active,,,https://www.redfin.com/CA/Oakland/4747-El-Centro-Ave-94602/home/1256257,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007037,N,Y,37.812554,-122.218877
MLS Listing,,Condo/Co-op,1921 Paseo Laguna Seco,Livermore,CA,94551,660000,2,1.5,Livermore,982,1,1983,5,672,320,Active,,,https://www.redfin.com/CA/Livermore/1921-Paseo-Laguna-Seco-94551/home/181349699,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007033,N,Y,37.694932,-121.781092
MLS Listing,,Condo/Co-op,25938 Kay Ave #215,Hayward,CA,94545,499000,2,2.0,Southgate,1128,86553,1989,5,442,517,Active,,,https://www.redfin.com/CA/Hayward/25938-Kay-Ave-94545/unit-215/home/1985756,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006139,N,Y,37.640079,-122.097285
MLS Listing,,Multi-Family (2-4 Unit),1649 12Th Ave,Oakland,CA,94606,700000,,,Oakland,5600,4000,1920,5,125,,Active,,,https://www.redfin.com/CA/Oakland/1649-12th-Ave-94606/home/181349642,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007032,N,Y,37.7926326,-122.2455585
MLS Listing,,Multi-Family (2-4 Unit),3018 Deakin St,Berkeley,CA,94705,1200000,8,4.0,Berkeley,2082,4168,1911,5,576,,Active,,,https://www.redfin.com/CA/Berkeley/3018-Deakin-St-94705/home/1400560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007029,N,Y,37.8550254,-122.2625751
MLS Listing,,Condo/Co-op,39109 Guardino Dr #139,Fremont,CA,94538,578000,2,1.0,FREMONT,857,,1987,5,674,556,Active,,,https://www.redfin.com/CA/Fremont/39109-Guardino-Dr-94538/unit-139/home/1616690,MLSListings,ML81905746,N,Y,37.5581389,-121.971217
MLS Listing,,Condo/Co-op,367 Line St,Hayward,CA,94544,517000,1,1.0,Hayward,429,,2021,5,1205,263,Active,,,https://www.redfin.com/CA/Hayward/367-Line-St-94544/home/181349343,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007027,N,Y,37.63034,-122.050725
MLS Listing,,Single Family Residential,3785 Cardinal Ter,Fremont,CA,94555,1070000,2,2.5,Fallbrook,1407,2704,1988,5,760,260,Active,,,https://www.redfin.com/CA/Fremont/3785-Cardinal-Ter-94555/home/1476479,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007021,N,Y,37.5804421,-122.047103
MLS Listing,,Single Family Residential,549 Pacific Ave,Alameda,CA,94501,960000,2,1.0,West End,874,5700,1906,5,1098,,Active,,,https://www.redfin.com/CA/Alameda/549-Pacific-Ave-94501/home/1259814,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006572,N,Y,37.7765449,-122.2799654
MLS Listing,,Vacant Land,2598 Scout Rd,Oakland,CA,94611,174000,,,Oakland,,8639,,5,,,Active,,,https://www.redfin.com/CA/Oakland/2598-Scout-Rd-94611/home/170002255,San Francisco MLS,422691143,N,Y,37.8199276,-122.2001218
MLS Listing,,Single Family Residential,1327 96Th Ave,Oakland,CA,94603,299000,1,1.0,East Oakland,584,5808,1940,5,512,,Active,,,https://www.redfin.com/CA/Oakland/1327-96th-Ave-94603/home/1588094,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007014,N,Y,37.7454026,-122.1727757
MLS Listing,,Single Family Residential,1420 Fernwood Dr,Oakland,CA,94611,1695000,3,3.0,Fernwood Area,2880,8742,1922,5,589,,Active,,,https://www.redfin.com/CA/Oakland/1420-Fernwood-Dr-94611/home/620648,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41004028,N,Y,37.8356937,-122.2181225
MLS Listing,,Single Family Residential,872 Portola Dr,San Leandro,CA,94578,899000,4,2.5,Floresta Gardens,1885,5035,1956,5,477,,Active,,,https://www.redfin.com/CA/San-Leandro/872-Portola-Dr-94578/home/734432,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007008,N,Y,37.7023905,-122.1497014
MLS Listing,,Multi-Family (2-4 Unit),2003 - 2005 Crosby Ave,Oakland,CA,94601,825000,5,,Oakland,1573,3300,1911,5,524,,Active,,,https://www.redfin.com/CA/Oakland/2003-Crosby-Ave-94601/home/181344808,San Francisco MLS,422684297,N,Y,37.7824214,-122.2178873
MLS Listing,,Single Family Residential,547 Blue Jay Dr,Hayward,CA,94544,899777,3,2.5,The Elms,1610,2672,1979,5,559,360,Active,,,https://www.redfin.com/CA/Hayward/547-Blue-Jay-Dr-94544/home/1568374,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007002,N,Y,37.62945,-122.045249
MLS Listing,,Condo/Co-op,6562 Vallejo St,Emeryville,CA,94608,562100,2,2.0,Emeryville,1521,6970,2006,6,370,387,Active,September-10-2022 01:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Oakland/6562-Vallejo-St-94608/home/12116506,San Francisco MLS,422690892,N,Y,37.8483556,-122.2884159
MLS Listing,,Single Family Residential,2774 Lakeview Dr,San Leandro,CA,94577,1400000,3,2.0,Bay O Vista,2088,8550,1965,6,670,,Active,,,https://www.redfin.com/CA/San-Leandro/2774-Lakeview-Dr-94577/home/715234,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007001,N,Y,37.719132,-122.1261896
MLS Listing,,Single Family Residential,24611 2nd St,Hayward,CA,94541,799000,3,1.5,Fairview,1283,5865,1954,6,623,,Active,,,https://www.redfin.com/CA/Hayward/24611-2nd-St-94541/home/1425642,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007000,N,Y,37.6685065,-122.066056
MLS Listing,,Single Family Residential,8700 Oak Tree Ln,Castro Valley,CA,94552,2348800,3,2.0,Castro Valley,2844,278892,1974,6,826,,Active,,,https://www.redfin.com/CA/Castro-Valley/8700-Oak-Tree-Ln-94552/home/833120,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006997,N,Y,37.7371899,-122.0265721
MLS Listing,,Single Family Residential,1903 Irving St,Oakland,CA,94601,899000,3,2.0,Meadowbrook,2840,5532,1900,6,317,,Active,,,https://www.redfin.com/CA/Oakland/1903-Irving-Ave-94601/home/834214,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006996,N,Y,37.7855742,-122.2303566
MLS Listing,,Single Family Residential,37327 Lantana Cmn,Fremont,CA,94536,1499900,4,2.5,Ivy Glen,1980,3975,1997,6,758,80,Active,,,https://www.redfin.com/CA/Fremont/37327-Lantana-Cmn-94536/home/1055041,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006993,N,Y,37.5459186,-122.0161042
MLS Listing,,Single Family Residential,3857 Mabel Ave,Castro Valley,CA,94546,995000,3,2.0,Castro Valley,1544,8379,1947,6,644,,Active,,,https://www.redfin.com/CA/Castro-Valley/3857-Mabel-Ave-94546/home/1721489,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006991,N,Y,37.7029202,-122.0763321
MLS Listing,,Single Family Residential,583 Boulevard Way,Piedmont,CA,94610,1198000,3,1.0,Piedmont,1556,3350,1923,6,770,,Active,,,https://www.redfin.com/CA/Piedmont/583-Boulevard-Way-94610/home/1701058,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006975,N,Y,37.8180019,-122.2397085
MLS Listing,,Single Family Residential,35911 Caxton Pl,Fremont,CA,94536,1699000,4,3.0,Brookvale,1811,6214,1968,6,938,,Active,September-10-2022 01:00 PM,September-10-2022 03:00 PM,https://www.redfin.com/CA/Fremont/35911-Caxton-Pl-94536/home/1454727,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005020,N,Y,37.5682517,-122.0199458
MLS Listing,,Condo/Co-op,1 Embarcadero W #351,Oakland,CA,94607,356000,1,1.0,Oakland,668,,1974,6,533,602,Active,,,https://www.redfin.com/CA/Oakland/1-Embarcadero-W-94607/unit-351/home/1969494,CRMLS,OC22181176,N,Y,37.790727,-122.267912
MLS Listing,,Single Family Residential,2040 Clemens Rd,Oakland,CA,94602,1498000,4,4.0,Oakmore,2481,6272,1947,6,604,,Active,September-11-2022 02:00 PM,September-11-2022 04:30 PM,https://www.redfin.com/CA/Oakland/2040-Clemens-Rd-94602/home/543873,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005407,N,Y,37.8101373,-122.2077491
MLS Listing,,Single Family Residential,5202 Reedley Way,Castro Valley,CA,94546,1060000,3,2.5,Upper Valley,1997,7372,1965,6,531,,Active,,,https://www.redfin.com/CA/Castro-Valley/5202-Reedley-Way-94546/home/1470240,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006947,N,Y,37.7164765,-122.0703619
MLS Listing,,Townhouse,3402 Green Acre Rd,Oakland,CA,94619,499900,2,1.5,Oakland,1272,,,6,393,,Active,,,https://www.redfin.com/CA/Oakland/3402-Green-Acre-Rd-94619/home/181338229,San Francisco MLS,422690952,N,Y,37.7856137,-122.1917494
MLS Listing,,Mobile/Manufactured Home,28223 Armour St #18,Hayward,CA,94545,219997,2,2.0,Glen Eden,960,,,6,229,,Active,,,https://www.redfin.com/CA/Hayward/28223-Armour-St-94545/unit-18/home/181339999,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006673,N,Y,37.6212308,-122.0856308
MLS Listing,,Single Family Residential,1461 College Ct,Union City,CA,94587,800000,3,2.0,Union City,1120,6322,1960,6,714,,Active,,,https://www.redfin.com/CA/Union-City/1461-College-Ct-94587/home/1047600,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006939,N,Y,37.5974126,-122.0284056
MLS Listing,,Condo/Co-op,1085 Murrieta Blvd #102,Livermore,CA,94550,398888,1,1.0,Livermore,758,184754,1974,6,526,420,Active,,,https://www.redfin.com/CA/Livermore/1085-Murrieta-Blvd-94550/unit-102/home/1295275,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006936,N,Y,37.6754698,-121.7812487
MLS Listing,,Single Family Residential,6595 Ridgewood Dr,Castro Valley,CA,94552,1388888,3,2.5,Palomares Hills,2256,6720,1991,6,616,70,Active,,,https://www.redfin.com/CA/Castro-Valley/6595-Ridgewood-Dr-94552/home/1705531,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006935,N,Y,37.7098872,-122.0296046
MLS Listing,,Single Family Residential,1725 36Th Ave,Oakland,CA,94601,750000,3,2.0,Fruitvale,1043,4250,1910,6,719,,Active,,,https://www.redfin.com/CA/Oakland/1725-36th-Ave-94601/home/552554,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006932,N,Y,37.7802563,-122.2194191
MLS Listing,,Single Family Residential,28120 Riggs Ct,Hayward,CA,94542,949950,3,2.5,Hayward Hills,2168,7553,1986,6,438,95,Active,,,https://www.redfin.com/CA/Hayward/28120-Riggs-Ct-94542/home/1883951,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006928,N,Y,37.6475532,-122.0355104
MLS Listing,,Single Family Residential,9921 Pippin St,Oakland,CA,94603,550000,2,1.0,E Oakland,807,5000,1941,6,682,,Active,,,https://www.redfin.com/CA/Oakland/9921-Pippin-St-94603/home/1806045,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006925,N,Y,37.7376792,-122.1792724
MLS Listing,,Single Family Residential,40516 Ambar Pl,Fremont,CA,94539,1988000,4,2.5,Mission,2115,7622,1969,6,940,,Active,,,https://www.redfin.com/CA/Fremont/40516-Ambar-Pl-94539/home/1922227,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006642,N,Y,37.5501247,-121.9522659
MLS Listing,,Single Family Residential,41560 Beatrice St,Fremont,CA,94539,1849000,4,2.0,Mission District,1812,5565,1954,6,1020,,Active,,,https://www.redfin.com/CA/Fremont/41560-Beatrice-St-94539/home/1336350,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006922,N,Y,37.5356611,-121.9499107
MLS Listing,,Condo/Co-op,2550 Dana St Unit 3H,Berkeley,CA,94704,298000,0,1.0,Berkeley,500,10972,1962,7,596,349,Active,,,https://www.redfin.com/CA/Berkeley/2550-Dana-St-94704/unit-3H/home/17188033,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006920,N,Y,37.8632015,-122.2606697
MLS Listing,,Single Family Residential,351 Winton Ave,Hayward,CA,94544,985000,3,2.0,Burbank,1630,3784,1941,7,604,,Active,,,https://www.redfin.com/CA/Hayward/351-Winton-Ave-94544/home/2034200,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006819,N,Y,37.6622466,-122.0857196
MLS Listing,,Multi-Family (2-4 Unit),126 B St,Hayward,CA,94541,1199950,6,4.5,Hayward,2788,9150,1992,7,430,,Active,,,https://www.redfin.com/CA/Hayward/126-B-St-94541/home/1681762,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006916,N,Y,37.6667756,-122.0980131
MLS Listing,,Multi-Family (2-4 Unit),1616 AUSEON Ave,Oakland,CA,95621,575000,,,Oakland,1139,4000,1944,7,505,,Active,,,https://www.redfin.com/CA/Oakland/1616-Auseon-Ave-94621/home/1524924,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006915,N,Y,37.7531284,-122.1741393
MLS Listing,,Single Family Residential,1554 High St,Alameda,CA,94501,1310000,4,3.0,East End,2333,3800,1910,7,562,,Active,September-10-2022 02:00 PM,September-10-2022 04:00 PM,https://www.redfin.com/CA/Alameda/1554-High-St-94501/home/1746037,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006911,N,Y,37.7602133,-122.2294258
MLS Listing,,Condo/Co-op,585 9TH St #448,Oakland,CA,94607-3905,365000,0,1.0,Downtown,587,5000,2006,7,622,336,Active,,,https://www.redfin.com/CA/Oakland/585-9th-St-94607/unit-448/home/2113233,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006907,N,Y,37.8019344,-122.2764313
MLS Listing,,Condo/Co-op,975 Murrieta Blvd #7,Livermore,CA,94550,379950,1,1.0,Murrieta,690,90802,1972,7,551,340,Active,,,https://www.redfin.com/CA/Livermore/975-Murrieta-Blvd-94550/unit-7/home/173106896,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006900,N,Y,37.6757824,-121.7855715
MLS Listing,,Single Family Residential,178 Emory Cmn,Fremont,CA,94539,2250000,4,3.0,FREMONT,2375,4000,2016,7,947,200,Active,,,https://www.redfin.com/CA/Fremont/178-Emory-Cmn-94539/home/103182340,MLSListings,ML81905594,N,Y,37.5406648,-121.926578
MLS Listing,,Townhouse,3605 Whitworth Dr,Dublin,CA,94568,1089000,3,3.5,Dublin Ranch,1906,,2004,7,571,225,Active,,,https://www.redfin.com/CA/Dublin/3605-Whitworth-Dr-94568/home/2022376,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006884,N,Y,37.70808,-121.868013
MLS Listing,,Condo/Co-op,6363 Christie Ave #3014,Emeryville,CA,94608,995000,2,2.0,EMERYVILLE,1600,224046,1984,7,622,912,Active,,,https://www.redfin.com/CA/Emeryville/6363-Christie-Ave-94608/unit-3014/home/1807508,MLSListings,ML81905581,N,Y,37.8421301,-122.2966221
